gene,r_cnv_rna,p_cnv_rna,r_cnv_prot,p_cnv_prot,prot_att,prot_att_class
ENO1,0.501175148,8.47E-25,0.447930555,1.46E-19,0.053244593,a_not
PDLIM1,0.115153042,0.027184671,0.061994537,0.235481385,0.053158505,a_not
ADPRH,0.264556064,2.61E-07,0.211427867,0.000730434,0.053128197,a_not
APIP,0.447516317,1.60E-19,0.394455715,1.31E-12,0.053060602,a_not
MT1X,0.121630646,0.019594976,0.068629617,0.37385914,0.053001028,a_not
SLFN5,0.145313116,0.005223066,0.092347195,0.09447973,0.05296592,a_not
ANXA11,0.445802413,2.27E-19,0.392839631,4.99E-15,0.052962782,a_not
GYG1,0.381749992,3.26E-14,0.328895101,3.54E-09,0.052854891,a_not
IRGQ,0.499248967,1.36E-24,0.446423067,1.53E-16,0.0528259,a_not
FBLIM1,0.097841743,0.060786437,0.04503564,0.392263923,0.052806103,a_not
GK5,0.387661581,1.21E-14,0.334929273,0.000134604,0.052732308,a_not
RTN1,0.087063148,0.095385882,0.034371186,0.587079202,0.052691962,a_not
VCL,0.336075002,3.63E-11,0.283423436,3.16E-08,0.052651566,a_not
CAST,0.34216227,1.52E-11,0.289526322,6.25E-08,0.052635948,a_not
QDPR,0.381699735,3.29E-14,0.329143036,1.21E-10,0.052556699,a_not
FYB,0.092219897,0.077256275,0.039675791,0.585790943,0.052544106,a_not
TUSC3,0.180532842,0.000501274,0.127998915,0.076842419,0.052533927,a_not
DLAT,0.578802284,2.69E-34,0.526295776,1.32E-27,0.052506508,a_not
WWP1,0.457499042,1.95E-20,0.404996631,3.00E-07,0.052502411,a_not
AOX1,0.044564378,0.393987592,-0.007907719,0.916093558,0.052472098,a_not
ADH5,0.470630741,1.11E-21,0.418194345,5.19E-17,0.052436395,a_not
SAMD12,0.265141373,2.45E-07,0.212740411,0.011317891,0.052400962,a_not
SNX7,0.221777046,1.76E-05,0.169487896,0.004177792,0.052289149,a_not
FAM203A,0.456616501,2.36E-20,0.40440379,2.85E-13,0.052212711,a_not
CASP7,0.339303553,2.29E-11,0.2871125,9.28E-08,0.052191053,a_not
WWOX,0.275405871,7.90E-08,0.223276379,0.00064757,0.052129492,a_not
NR2F6,0.396955389,2.44E-15,0.344855528,3.74E-09,0.052099861,a_not
FBXO44,0.26724459,1.95E-07,0.21516225,0.003185336,0.05208234,a_not
FGD5,0.062708822,0.230118901,0.010649751,0.901337603,0.052059071,a_not
CBLB,0.230145742,8.20E-06,0.178110747,0.008703036,0.052034995,a_not
IL18,0.122003999,0.019220189,0.070009214,0.208105757,0.051994785,a_not
NPC1,0.464164485,4.62E-21,0.412178209,5.08E-14,0.051986276,a_not
PRSS23,0.173325425,0.000840949,0.121579232,0.058952411,0.051746193,a_not
TNFAIP8,0.149129637,0.004142271,0.097471684,0.101154321,0.051657953,a_not
PDPK1,0.434838548,2.09E-18,0.383296091,4.84E-12,0.051542457,a_not
DAPK1,0.201041237,0.000103074,0.149504552,0.028774851,0.051536685,a_not
SKP2,0.29271055,1.05E-08,0.241205487,0.01040751,0.051505063,a_not
PCYOX1,0.272742447,1.06E-07,0.22136929,1.82E-05,0.051373156,a_not
CABLES1,0.345515063,9.32E-12,0.294243674,2.03E-05,0.051271389,a_not
LYPLA2,0.474282745,4.87E-22,0.423146525,3.03E-17,0.051136219,a_not
C19orf10,0.29807628,5.49E-09,0.246961946,5.82E-06,0.051114334,a_not
NNMT,0.105137321,0.043840631,0.054162039,0.317229417,0.050975281,a_not
UNC119B,0.349405708,5.25E-12,0.298487475,2.57E-07,0.050918233,a_not
HSPB1,0.230879661,7.66E-06,0.179996355,0.00052131,0.050883305,a_not
VDR,0.143109335,0.005956935,0.092273718,0.335439184,0.050835618,a_not
MUC5B,0.008064894,0.877461778,-0.0427683,0.484861166,0.050833193,a_not
HSPA8,0.267956031,1.80E-07,0.217140046,2.65E-05,0.050815986,a_not
SLC16A3,0.163379359,0.001662843,0.11266665,0.039600175,0.050712709,a_not
DTWD2,0.41307901,1.35E-16,0.362378466,6.20E-07,0.050700544,a_not
ARHGAP26,0.237254325,4.19E-06,0.18663547,0.002825696,0.050618855,a_not
MYH9,0.345140079,9.84E-12,0.294525036,8.46E-09,0.050615043,a_not
JAM3,-0.005636195,0.914190836,-0.056193018,0.558015621,0.050556822,a_not
SRBD1,0.360922981,9.18E-13,0.31038356,1.09E-07,0.05053942,a_not
UNG,0.429695394,5.74E-18,0.379218085,1.16E-10,0.05047731,a_not
HADH,0.374860235,1.01E-13,0.324413471,1.82E-10,0.050446764,a_not
RFK,0.389668495,8.59E-15,0.33928971,5.49E-08,0.050378785,a_not
SEC62,0.280425029,4.47E-08,0.230046634,1.59E-05,0.050378394,a_not
UCHL5,0.393787079,4.23E-15,0.343565053,6.16E-11,0.050222026,a_not
NIT2,0.449814364,9.90E-20,0.399631541,1.52E-15,0.050182823,a_not
KIAA1161,0.227281177,1.07E-05,0.177150177,0.042149249,0.050131,a_not
ARHGEF10,0.38221844,3.01E-14,0.332100052,9.58E-08,0.050118388,a_not
RAB19,0.080798207,0.12180638,0.030710248,0.678996539,0.05008796,a_not
MPDZ,0.252067426,9.66E-07,0.201998064,0.002671471,0.050069362,a_not
VDAC1,0.42058026,3.31E-17,0.370553418,2.02E-13,0.050026842,a_not
IQGAP1,0.478756377,1.76E-22,0.428898673,6.70E-18,0.049857704,a_not
CDK1,0.215235355,3.13E-05,0.165421393,0.002423177,0.049813962,a_not
IGF2R,0.385015611,1.89E-14,0.335304584,5.48E-11,0.049711027,a_not
DAB2,0.056051962,0.283518733,0.00642191,0.905119669,0.049630052,a_not
LOX,0.104945176,0.044229719,0.055331623,0.399494617,0.049613553,a_not
TMCC3,0.142002185,0.00635947,0.092406365,0.183274439,0.049595819,a_not
PDE12,0.506487266,2.26E-25,0.456940891,2.48E-20,0.049546375,a_not
VAV1,-0.000134396,0.99794992,-0.049666841,0.457496972,0.049532445,a_not
SMG5,0.309296792,1.34E-09,0.259774243,3.09E-05,0.049522549,a_not
BCL2L14,0.233926721,5.75E-06,0.184446311,0.072019831,0.049480411,a_not
ZNF608,0.175942494,0.000698511,0.126466886,0.142340996,0.049475608,a_not
INF2,0.422138224,2.46E-17,0.372680971,1.44E-13,0.049457253,a_not
PI4KB,0.570149964,4.13E-33,0.520731478,2.47E-19,0.049418486,a_not
ACSF3,0.316044494,5.58E-10,0.266728687,2.31E-07,0.049315806,a_not
INPP5D,0.016598711,0.750972682,-0.032696514,0.5533357,0.049295225,a_not
STAT3,0.399448751,1.57E-15,0.350236599,4.64E-12,0.049212151,a_not
FAM160B1,0.414051028,1.12E-16,0.364844926,2.05E-11,0.049206102,a_not
SERPINB6,0.223084923,1.56E-05,0.173900765,0.00080751,0.049184158,a_not
NMRAL1,0.347497767,6.96E-12,0.298373094,1.09E-07,0.049124673,a_not
DPP3,0.49057279,1.11E-23,0.441512772,5.46E-19,0.049060019,a_not
GLIPR1,-0.036071188,0.490297469,-0.08505246,0.372591374,0.048981272,a_not
TOR1AIP1,0.451672941,6.71E-20,0.40272125,8.81E-16,0.048951691,a_not
PAN3,0.488045254,2.02E-23,0.439208231,6.91E-11,0.048837023,a_not
IGJ,0.029676725,0.570383681,-0.019077137,0.746744321,0.048753863,a_not
KIF2C,0.379070745,5.08E-14,0.330332053,2.13E-08,0.048738692,a_not
DIS3L2,0.535255944,1.15E-28,0.486557204,4.78E-18,0.048698741,a_not
AGMAT,0.186363899,0.00032507,0.137789073,0.069813262,0.048574826,a_not
PRDX5,0.298573948,5.16E-09,0.25000462,1.19E-06,0.048569328,a_not
ECHS1,0.455486664,3.00E-20,0.406922708,4.14E-16,0.048563956,a_not
PPP1CC,0.529775717,5.15E-28,0.481230916,6.57E-15,0.048544802,a_not
CBX5,0.318764745,3.90E-10,0.270242714,1.78E-07,0.048522031,a_not
YBX2,-0.072426923,0.165599176,-0.120941387,0.126454892,0.048514464,a_not
FAM84B,0.347694093,6.77E-12,0.299198647,5.61E-08,0.048495446,a_not
CDKN2A,0.348592829,5.92E-12,0.300148036,6.42E-07,0.048444793,a_not
EPHX1,0.26501791,2.48E-07,0.216593836,2.85E-05,0.048424074,a_not
NAIF1,0.245870241,1.81E-06,0.197485907,0.056402362,0.048384333,a_not
DACH1,0.157545173,0.002438195,0.109233496,0.143251694,0.048311677,a_not
CD44,0.195840736,0.000156344,0.147590397,0.004551166,0.048250339,a_not
FAM49A,0.163665535,0.001631386,0.115428652,0.069576332,0.048236883,a_not
ZNF428,0.402807996,8.68E-16,0.354583723,2.13E-08,0.048224272,a_not
KRT80,0.137736539,0.008147923,0.089520203,0.146136647,0.048216336,a_not
NHLRC2,0.429471615,5.99E-18,0.381282169,7.83E-14,0.048189446,a_not
DNAJB2,0.373067075,1.35E-13,0.324880001,5.27E-08,0.048187074,a_not
PLEKHM1,0.3023021,3.25E-09,0.254121627,0.004399098,0.048180473,a_not
C19orf47,0.528254082,7.77E-28,0.480092519,5.72E-14,0.048161562,a_not
YARS,0.537518365,6.12E-29,0.489373176,1.48E-23,0.048145189,a_not
OCIAD1,0.491874007,8.13E-24,0.44375323,3.46E-19,0.048120777,a_not
BASP1,0.072388061,0.165826904,0.024269245,0.660956179,0.048118816,a_not
ITGA9,0.250577631,1.12E-06,0.202573496,0.012030805,0.048004135,a_not
MREG,0.271185886,1.26E-07,0.223185129,0.014694503,0.048000756,a_not
IGFBP5,0.143555041,0.00580145,0.095580154,0.159625418,0.047974887,a_not
DCTD,0.412362584,1.54E-16,0.364390605,1.31E-11,0.047971979,a_not
CFL1,0.397290587,2.30E-15,0.349340481,5.30E-12,0.047950106,a_not
MTSS1,0.254351315,7.64E-07,0.206413305,0.01756876,0.04793801,a_not
MICAL3,0.378708026,5.39E-14,0.330945913,3.55E-09,0.047762114,a_not
KRT4,0.055881616,0.284986799,0.008145788,0.905255191,0.047735828,a_not
UCK2,0.363906332,5.77E-13,0.316206696,9.39E-08,0.047699636,a_not
ATL1,0.117142622,0.024621984,0.069513434,0.25234773,0.047629188,a_not
GCSH,0.340406383,1.96E-11,0.292850613,1.91E-07,0.047555771,a_not
GAL3ST4,0.1721189,0.000915266,0.124566583,0.224108515,0.047552316,a_not
MT1F,0.152934128,0.003270231,0.105396838,0.089883763,0.04753729,a_not
PML,0.312040807,9.41E-10,0.264554555,2.61E-07,0.047486252,a_not
CYB5R1,0.279575027,4.92E-08,0.23211436,8.35E-06,0.047460667,a_not
TTK,0.360178697,1.03E-12,0.312768983,6.50E-07,0.047409714,a_not
HERPUD1,0.279728392,4.84E-08,0.232327792,0.00669777,0.0474006,a_not
TMEM87B,0.334980703,4.23E-11,0.287660098,1.12E-06,0.047320605,a_not
MDH2,0.535629542,1.03E-28,0.488310659,1.90E-23,0.047318883,a_not
PRR15,0.235480707,4.96E-06,0.188192638,0.017165718,0.047288069,a_not
FAM188A,0.220973903,1.89E-05,0.173726521,0.014885187,0.047247383,a_not
ZMAT3,0.101719222,0.051207789,0.054498758,0.580830623,0.047220464,a_not
ARHGAP42,0.278969111,5.28E-08,0.231785293,0.020318871,0.047183818,a_not
IGFBP2,0.19933896,0.000118273,0.152163836,0.006304147,0.047175124,a_not
OSBPL6,0.092416692,0.076624058,0.045271985,0.60623665,0.047144707,a_not
MBNL2,0.395875077,2.95E-15,0.348744474,2.25E-06,0.047130603,a_not
NFIX,0.392783559,5.04E-15,0.345737422,1.34E-08,0.047046138,a_not
GALNT6,0.283939935,2.98E-08,0.236897649,3.29E-05,0.047042287,a_not
SULF2,0.081291347,0.119539241,0.034300923,0.691781557,0.046990425,a_not
TXNRD3,0.245653299,1.85E-06,0.198865226,0.005319199,0.046788073,a_not
BPIFB1,0.011902252,0.819991372,-0.034883612,0.707650522,0.046785864,a_not
EZR,0.398443182,1.88E-15,0.351710275,3.73E-12,0.046732907,a_not
COTL1,0.176643558,0.000664341,0.129939672,0.012725327,0.046703886,a_not
MLXIP,0.342000664,1.55E-11,0.295332333,2.29E-05,0.046668332,a_not
SYNPO,0.136204203,0.008892405,0.089564151,0.118550541,0.046640052,a_not
HAGH,0.362483595,7.21E-13,0.315846933,2.20E-09,0.046636662,a_not
ARHGAP12,0.422430643,2.33E-17,0.375813855,1.62E-10,0.046616789,a_not
LGALS1,0.158643767,0.002270845,0.112221839,0.031376324,0.046421928,a_not
CERCAM,0.070606545,0.17652005,0.024196295,0.754129211,0.046410251,a_not
RAB24,0.444065466,3.25E-19,0.397661732,5.62E-11,0.046403734,a_not
SIX5,0.260063307,4.21E-07,0.213672753,0.031912954,0.046390554,a_not
TMBIM1,0.165009258,0.001490849,0.118626175,0.151005495,0.046383083,a_not
KIAA0101,0.29997653,4.34E-09,0.253725378,0.000679206,0.046251153,a_not
HAUS8,0.410925178,2.00E-16,0.364697054,3.15E-08,0.046228124,a_not
CRYAB,0.21416878,3.43E-05,0.168009632,0.002302138,0.046159148,a_not
MARVELD3,0.262958757,3.09E-07,0.216805986,0.034827433,0.046152771,a_not
OPTN,0.321643183,2.65E-10,0.275495967,1.28E-07,0.046147216,a_not
NT5E,0.142664133,0.006115968,0.0965473,0.073299037,0.046116832,a_not
NEO1,0.350645981,4.37E-12,0.304574901,4.46E-08,0.04607108,a_not
EPS8,0.313889003,7.40E-10,0.267881365,3.24E-07,0.046007638,a_not
EIF3J,0.512871558,4.46E-26,0.466919683,2.52E-21,0.045951876,a_not
Mar 02,0.071745927,0.169623793,0.025824753,0.654875193,0.045921174,a_not
NCCRP1,0.264581377,2.60E-07,0.21875709,0.008668288,0.045824287,a_not
C8orf82,0.442237854,4.71E-19,0.396527607,3.72E-15,0.045710247,a_not
APPL1,0.415799377,8.12E-17,0.370093824,4.27E-13,0.045705553,a_not
SDPR,0.083437955,0.110051968,0.037733067,0.505966009,0.045704888,a_not
LMOD1,0.034123379,0.514038052,-0.011537061,0.853119761,0.04566044,a_not
GSTK1,0.497356615,2.16E-24,0.451751022,6.60E-20,0.045605593,a_not
SLC25A1,0.34701209,7.48E-12,0.3014263,3.62E-09,0.04558579,a_not
SGTA,0.324061035,1.91E-10,0.278494901,5.57E-08,0.045566134,a_not
BCL7A,0.369099091,2.55E-13,0.323563426,2.35E-06,0.045535665,a_not
SLC1A4,0.001976,0.969865227,-0.043536958,0.475391431,0.045512958,a_not
NPM1,0.521993079,4.14E-27,0.476489643,2.95E-22,0.045503436,a_not
TKT,0.436475159,1.51E-18,0.391046266,6.79E-15,0.045428894,a_not
CEBPA,0.113771955,0.029095551,0.068358109,0.49481314,0.045413846,a_not
PSMD5,0.384498279,2.06E-14,0.33911065,2.35E-11,0.045387629,a_not
SGCE,0.091807572,0.078594624,0.046439846,0.482445535,0.045367726,a_not
MCF2L,0.265469122,2.36E-07,0.220106822,0.002043544,0.045362301,a_not
PVRL1,0.262391023,3.29E-07,0.21703436,0.00132931,0.045356664,a_not
PAICS,0.48431491,4.86E-23,0.438995736,9.09E-19,0.045319173,a_not
RAB3B,0.035805735,0.493497965,-0.009429602,0.89563851,0.045235336,a_not
DNAJA4,0.282231676,3.63E-08,0.237030352,0.000137015,0.045201324,a_not
NID1,0.069020748,0.186461695,0.023823076,0.672139553,0.045197672,a_not
EIF5A,0.473002822,6.50E-22,0.427822879,8.26E-18,0.045179943,a_not
PPP1R9B,0.422362637,2.36E-17,0.377190924,4.35E-12,0.045171713,a_not
HIST2H2BF,0.05151721,0.324347175,0.006483835,0.926124238,0.045033375,a_not
ANK2,0.055509754,0.288209333,0.010489616,0.862273789,0.045020138,a_not
SEPHS2,0.460146583,1.11E-20,0.415132731,1.03E-12,0.045013853,a_not
FST,0.080079961,0.125168134,0.035072532,0.726370696,0.045007429,a_not
MDH1,0.346087469,8.57E-12,0.301125408,3.76E-09,0.04496206,a_not
